<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A100JH0;0;20190710;151753;103.340000000;1
RU000A100JH0;0;20190710;151757;103.340000000;1
RU000A100JH0;0;20190710;151805;103.340000000;4
RU000A100JH0;0;20190710;152015;103.340000000;9
RU000A100JH0;0;20190710;152242;103.340000000;51
RU000A100JH0;0;20190710;152757;103.250000000;150
RU000A100JH0;0;20190710;152838;103.250000000;20
RU000A100JH0;0;20190710;153626;103.250000000;5
RU000A100JH0;0;20190710;154022;103.250000000;50
RU000A100JH0;0;20190710;154120;103.250000000;30
RU000A100JH0;0;20190710;154616;103.250000000;100
RU000A100JH0;0;20190710;155830;103.240000000;3
RU000A100JH0;0;20190710;160823;103.240000000;1
RU000A100JH0;0;20190710;161324;103.240000000;10
RU000A100JH0;0;20190710;161459;103.240000000;10
RU000A100JH0;0;20190710;162649;103.240000000;1
RU000A100JH0;0;20190710;163131;103.240000000;1
RU000A100JH0;0;20190710;163437;103.240000000;100
RU000A100JH0;0;20190710;163652;103.240000000;3
RU000A100JH0;0;20190710;163652;103.250000000;7
RU000A100JH0;0;20190710;164158;103.250000000;1
RU000A100JH0;0;20190710;165353;103.250000000;1
RU000A100JH0;0;20190710;165748;103.250000000;10
RU000A100JH0;0;20190710;170229;103.250000000;200
RU000A100JH0;0;20190710;171049;103.250000000;1
RU000A100JH0;0;20190710;171437;103.250000000;3
RU000A100JH0;0;20190710;171845;103.250000000;10
RU000A100JH0;0;20190710;172008;103.250000000;10
RU000A100JH0;0;20190710;172620;103.250000000;2
RU000A100JH0;0;20190710;173013;103.250000000;1
RU000A100JH0;0;20190710;173606;103.250000000;2
RU000A100JH0;0;20190710;173756;103.250000000;1
RU000A100JH0;0;20190710;173922;103.250000000;10
RU000A100JH0;0;20190710;174021;103.250000000;2
RU000A100JH0;0;20190710;174427;103.250000000;1
RU000A100JH0;0;20190710;174554;103.250000000;31
RU000A100JH0;0;20190710;174700;103.300000000;50
RU000A100JH0;0;20190710;174900;103.300000000;30
RU000A100JH0;0;20190710;175717;103.300000000;400
RU000A100JH0;0;20190710;175811;103.300000000;2
RU000A100JH0;0;20190710;180305;103.290000000;100
RU000A100JH0;0;20190710;180621;103.290000000;1
RU000A100JH0;0;20190710;180643;103.300000000;5
RU000A100JH0;0;20190710;180848;103.300000000;440
RU000A100JH0;0;20190710;181438;103.300000000;8
RU000A100JH0;0;20190710;182113;103.340000000;300
RU000A100JH0;0;20190710;182431;103.400000000;19
RU000A100JH0;0;20190710;182552;103.400000000;50
RU000A100JH0;0;20190710;182857;103.400000000;31
RU000A100JH0;0;20190710;182857;103.400000000;50
RU000A100JH0;0;20190710;183008;103.400000000;229
RU000A100JH0;0;20190710;183449;103.390000000;99
RU000A100JH0;0;20190710;183449;103.400000000;171
RU000A100JH0;0;20190710;183513;103.400000000;20
RU000A100JH0;0;20190710;184325;103.400000000;200
RU000A100JH0;0;20190711;100117;103.880000000;40
RU000A100JH0;0;20190711;100400;103.980000000;60
RU000A100JH0;0;20190711;100409;103.980000000;151
RU000A100JH0;0;20190711;100542;103.990000000;100
RU000A100JH0;0;20190711;100642;103.990000000;1
RU000A100JH0;0;20190711;100745;103.990000000;5
RU000A100JH0;0;20190711;100833;103.410000000;1
RU000A100JH0;0;20190711;101102;103.960000000;2
RU000A100JH0;0;20190711;101136;103.940000000;1
RU000A100JH0;0;20190711;101136;103.960000000;1
RU000A100JH0;0;20190711;101817;103.730000000;146
RU000A100JH0;0;20190711;101817;103.740000000;335
RU000A100JH0;0;20190711;102032;103.520000000;40
RU000A100JH0;0;20190711;102032;103.510000000;40
RU000A100JH0;0;20190711;102101;103.510000000;100
RU000A100JH0;0;20190711;102138;103.510000000;100
RU000A100JH0;0;20190711;102141;103.590000000;200
RU000A100JH0;0;20190711;102141;103.590000000;41
RU000A100JH0;0;20190711;102217;103.590000000;18
RU000A100JH0;0;20190711;102232;103.600000000;50
RU000A100JH0;0;20190711;102306;103.600000000;26
RU000A100JH0;0;20190711;102438;103.600000000;100
RU000A100JH0;0;20190711;102516;103.600000000;300
RU000A100JH0;0;20190711;102527;103.600000000;20
RU000A100JH0;0;20190711;102539;103.600000000;500
RU000A100JH0;0;20190711;102602;103.600000000;1004
RU000A100JH0;0;20190711;102726;103.650000000;100
RU000A100JH0;0;20190711;102810;103.650000000;2
RU000A100JH0;0;20190711;102852;103.650000000;36
RU000A100JH0;0;20190711;102900;103.650000000;100
RU000A100JH0;0;20190711;102910;103.650000000;50
RU000A100JH0;0;20190711;103001;103.650000000;10
RU000A100JH0;0;20190711;103059;103.650000000;106
RU000A100JH0;0;20190711;103131;103.650000000;50
RU000A100JH0;0;20190711;103239;103.650000000;100
RU000A100JH0;0;20190711;103636;103.650000000;14
RU000A100JH0;0;20190711;103953;103.650000000;50
RU000A100JH0;0;20190711;104202;103.650000000;13
RU000A100JH0;0;20190711;104202;103.650000000;4
RU000A100JH0;0;20190711;104202;103.650000000;22
RU000A100JH0;0;20190711;104202;103.650000000;4
RU000A100JH0;0;20190711;104202;103.650000000;15
RU000A100JH0;0;20190711;104205;103.650000000;5
RU000A100JH0;0;20190711;104236;103.650000000;8
RU000A100JH0;0;20190711;104236;103.650000000;2
RU000A100JH0;0;20190711;104236;103.650000000;13
RU000A100JH0;0;20190711;104236;103.650000000;2
RU000A100JH0;0;20190711;104236;103.650000000;4
RU000A100JH0;0;20190711;104256;103.650000000;8
RU000A100JH0;0;20190711;104256;103.650000000;2
RU000A100JH0;0;20190711;104256;103.650000000;13
RU000A100JH0;0;20190711;104256;103.650000000;3
RU000A100JH0;0;20190711;104256;103.650000000;4
RU000A100JH0;0;20190711;104313;103.650000000;24
RU000A100JH0;0;20190711;104313;103.650000000;6
RU000A100JH0;0;20190711;104313;103.650000000;2
RU000A100JH0;0;20190711;104313;103.650000000;70
RU000A100JH0;0;20190711;104313;103.650000000;4
RU000A100JH0;0;20190711;104313;103.650000000;6
RU000A100JH0;0;20190711;104313;103.650000000;1
RU000A100JH0;0;20190711;104313;103.650000000;8
RU000A100JH0;0;20190711;104313;103.650000000;34
RU000A100JH0;0;20190711;104313;103.650000000;3
RU000A100JH0;0;20190711;104313;103.650000000;1
RU000A100JH0;0;20190711;104313;103.650000000;22
RU000A100JH0;0;20190711;104313;103.650000000;4
RU000A100JH0;0;20190711;104313;103.650000000;4
RU000A100JH0;0;20190711;104313;103.650000000;2
RU000A100JH0;0;20190711;104313;103.650000000;2
RU000A100JH0;0;20190711;104313;103.650000000;7
