<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A101H43;1;20200304;112000;100.1400000;100.1400000;100.1400000;100.1400000;50
RU000A101H43;1;20200304;112200;100.1400000;100.1400000;100.1400000;100.1400000;11
RU000A101H43;1;20200304;112500;100.1400000;100.1400000;100.1400000;100.1400000;15
RU000A101H43;1;20200304;112600;100.1400000;100.1400000;100.1400000;100.1400000;4
RU000A101H43;1;20200304;112800;100.1400000;100.1400000;100.1400000;100.1400000;1
RU000A101H43;1;20200304;113000;100.1400000;100.1400000;100.1400000;100.1400000;20
RU000A101H43;1;20200304;113100;100.1400000;100.1400000;100.1400000;100.1400000;1
RU000A101H43;1;20200304;113300;100.1300000;100.1300000;100.1300000;100.1300000;5205
RU000A101H43;1;20200304;113800;100.1300000;100.1300000;100.1300000;100.1300000;1
RU000A101H43;1;20200304;114000;100.1200000;100.1200000;100.1200000;100.1200000;50
RU000A101H43;1;20200304;114300;100.1300000;100.1300000;100.1300000;100.1300000;6
RU000A101H43;1;20200304;114400;100.1300000;100.1300000;100.1300000;100.1300000;1
RU000A101H43;1;20200304;114500;100.1200000;100.1200000;100.1200000;100.1200000;331
RU000A101H43;1;20200304;114600;100.1200000;100.1200000;100.1200000;100.1200000;61
RU000A101H43;1;20200304;114800;100.1200000;100.1200000;100.1200000;100.1200000;230
RU000A101H43;1;20200304;115100;100.1200000;100.1200000;100.1200000;100.1200000;20
RU000A101H43;1;20200304;115200;100.1200000;100.1200000;100.1200000;100.1200000;373
RU000A101H43;1;20200304;115300;100.1200000;100.1200000;100.1200000;100.1200000;2
RU000A101H43;1;20200304;115500;100.1200000;100.1200000;100.1200000;100.1200000;500
RU000A101H43;1;20200304;115600;100.1100000;100.1100000;100.1000000;100.1000000;2756
RU000A101H43;1;20200304;115900;100.1000000;100.1000000;100.1000000;100.1000000;574
RU000A101H43;1;20200304;120000;100.1200000;100.1200000;100.1200000;100.1200000;1
RU000A101H43;1;20200304;120100;100.1200000;100.1200000;100.1200000;100.1200000;150
RU000A101H43;1;20200304;120200;100.1200000;100.1200000;100.1200000;100.1200000;50
RU000A101H43;1;20200304;120500;100.1200000;100.1200000;100.1200000;100.1200000;41
RU000A101H43;1;20200304;120600;100.1200000;100.1200000;100.1200000;100.1200000;499
RU000A101H43;1;20200304;120700;100.1200000;100.1200000;100.1200000;100.1200000;1008
RU000A101H43;1;20200304;120800;100.1200000;100.1200000;100.1200000;100.1200000;299
RU000A101H43;1;20200304;121000;100.1000000;100.1200000;100.1000000;100.1200000;70
RU000A101H43;1;20200304;121100;100.1200000;100.1200000;100.1200000;100.1200000;6
RU000A101H43;1;20200304;121200;100.1000000;100.1000000;100.1000000;100.1000000;17
RU000A101H43;1;20200304;121400;100.1000000;100.1000000;100.1000000;100.1000000;3
RU000A101H43;1;20200304;121500;100.1000000;100.1000000;100.1000000;100.1000000;8
RU000A101H43;1;20200304;121600;100.1000000;100.1000000;100.1000000;100.1000000;11
RU000A101H43;1;20200304;121700;100.1000000;100.1200000;100.1000000;100.1200000;3
RU000A101H43;1;20200304;121900;100.0900000;100.0900000;100.0900000;100.0900000;10
RU000A101H43;1;20200304;122100;100.1200000;100.1200000;100.1200000;100.1200000;1
RU000A101H43;1;20200304;122300;100.1200000;100.1200000;100.1200000;100.1200000;24
RU000A101H43;1;20200304;122400;100.1200000;100.1200000;100.1200000;100.1200000;5
RU000A101H43;1;20200304;122600;100.1200000;100.1200000;100.1200000;100.1200000;360
RU000A101H43;1;20200304;122800;100.1200000;100.1200000;100.1200000;100.1200000;29
RU000A101H43;1;20200304;122900;100.1200000;100.1200000;100.1200000;100.1200000;3
RU000A101H43;1;20200304;123000;100.1200000;100.1200000;100.1000000;100.1000000;3
RU000A101H43;1;20200304;123100;100.1200000;100.1200000;100.1200000;100.1200000;100
RU000A101H43;1;20200304;123200;100.1200000;100.1200000;100.1200000;100.1200000;5
RU000A101H43;1;20200304;123300;100.1200000;100.1200000;100.1200000;100.1200000;56
RU000A101H43;1;20200304;123500;100.1200000;100.1200000;100.1200000;100.1200000;100
RU000A101H43;1;20200304;123700;100.1200000;100.1200000;100.1200000;100.1200000;5
RU000A101H43;1;20200304;123800;100.1200000;100.1200000;100.1200000;100.1200000;20
RU000A101H43;1;20200304;123900;100.1200000;100.1200000;100.1200000;100.1200000;34
RU000A101H43;1;20200304;124100;100.1200000;100.1200000;100.1200000;100.1200000;41
RU000A101H43;1;20200304;124300;100.1200000;100.1200000;100.1200000;100.1200000;3
RU000A101H43;1;20200304;124400;100.1200000;100.1200000;100.1200000;100.1200000;130
RU000A101H43;1;20200304;124700;100.1200000;100.1200000;100.1200000;100.1200000;1
RU000A101H43;1;20200304;125100;100.1100000;100.1100000;100.1100000;100.1100000;10
RU000A101H43;1;20200304;125300;100.1100000;100.1100000;100.1100000;100.1100000;50
RU000A101H43;1;20200304;125500;100.1100000;100.1100000;100.1100000;100.1100000;20
RU000A101H43;1;20200304;125600;100.1100000;100.1100000;100.1100000;100.1100000;3
RU000A101H43;1;20200304;125900;100.1100000;100.1100000;100.1100000;100.1100000;15
RU000A101H43;1;20200304;130000;100.1100000;100.1100000;100.1100000;100.1100000;1
RU000A101H43;1;20200304;130200;100.1100000;100.1200000;100.1100000;100.1200000;2
RU000A101H43;1;20200304;130400;100.1200000;100.1200000;100.1200000;100.1200000;1000
RU000A101H43;1;20200304;130500;100.1200000;100.1200000;100.1200000;100.1200000;1
RU000A101H43;1;20200304;130800;100.1200000;100.1200000;100.1200000;100.1200000;108
