<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A0ZZFH2;0;20190125;175418;102.000000000;20
RU000A0ZZFH2;0;20190125;181727;102.000000000;40
RU000A0ZZFH2;0;20190125;181727;102.000000000;1
RU000A0ZZFH2;0;20190125;182734;102.000000000;90
RU000A0ZZFH2;0;20190128;101546;102.000000000;5
RU000A0ZZFH2;0;20190128;102301;101.800000000;1
RU000A0ZZFH2;0;20190128;102402;101.800000000;15
RU000A0ZZFH2;0;20190128;104013;101.800000000;5
RU000A0ZZFH2;0;20190128;104648;101.700000000;1
RU000A0ZZFH2;0;20190128;104648;101.620000000;19
RU000A0ZZFH2;0;20190128;111449;101.760000000;17
RU000A0ZZFH2;0;20190128;120100;101.800000000;10
RU000A0ZZFH2;0;20190128;120644;101.800000000;5
RU000A0ZZFH2;0;20190128;134630;101.790000000;172
RU000A0ZZFH2;0;20190128;141917;101.800000000;3
RU000A0ZZFH2;0;20190128;144115;101.950000000;20
RU000A0ZZFH2;0;20190128;144220;101.950000000;45
RU000A0ZZFH2;0;20190128;144711;101.950000000;25
RU000A0ZZFH2;0;20190128;154600;101.900000000;4
RU000A0ZZFH2;0;20190128;155549;101.900000000;5
RU000A0ZZFH2;0;20190128;161902;101.900000000;5
RU000A0ZZFH2;0;20190128;170149;101.900000000;10
RU000A0ZZFH2;0;20190128;173248;101.900000000;18
RU000A0ZZFH2;0;20190128;173939;101.880000000;10
RU000A0ZZFH2;0;20190128;175105;101.880000000;2
RU000A0ZZFH2;0;20190128;175729;101.900000000;2570
RU000A0ZZFH2;0;20190128;182343;101.880000000;100
RU000A0ZZFH2;0;20190129;103907;101.890000000;5
RU000A0ZZFH2;0;20190129;104949;101.890000000;52
RU000A0ZZFH2;0;20190129;104949;101.900000000;41
RU000A0ZZFH2;0;20190129;110411;101.900000000;1
RU000A0ZZFH2;0;20190129;111736;101.730000000;2
RU000A0ZZFH2;0;20190129;111736;101.720000000;3
RU000A0ZZFH2;0;20190129;112513;101.720000000;1
RU000A0ZZFH2;0;20190129;114726;101.720000000;6
RU000A0ZZFH2;0;20190129;114726;101.720000000;50
RU000A0ZZFH2;0;20190129;114726;101.720000000;8
RU000A0ZZFH2;0;20190129;120542;101.880000000;2
RU000A0ZZFH2;0;20190129;120542;101.890000000;3
RU000A0ZZFH2;0;20190129;121407;101.890000000;5
RU000A0ZZFH2;0;20190129;130243;101.890000000;1
RU000A0ZZFH2;0;20190129;135527;101.890000000;30
RU000A0ZZFH2;0;20190129;142023;101.840000000;7
RU000A0ZZFH2;0;20190129;142150;101.890000000;11
RU000A0ZZFH2;0;20190129;143342;101.890000000;31
RU000A0ZZFH2;0;20190129;150009;101.900000000;2
RU000A0ZZFH2;0;20190129;150221;101.890000000;2
RU000A0ZZFH2;0;20190129;153639;101.900000000;100
RU000A0ZZFH2;0;20190129;155324;101.900000000;95
RU000A0ZZFH2;0;20190129;160452;101.840000000;46
RU000A0ZZFH2;0;20190129;160716;101.900000000;17
RU000A0ZZFH2;0;20190129;162313;101.840000000;150
RU000A0ZZFH2;0;20190129;163332;101.900000000;3132
