<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A0ZZFH2;1;20190122;110700;101.7000000;101.7000000;101.7000000;101.7000000;95
RU000A0ZZFH2;1;20190122;120600;101.9700000;101.9700000;101.9700000;101.9700000;2
RU000A0ZZFH2;1;20190122;125300;101.9700000;101.9700000;101.9700000;101.9700000;1
RU000A0ZZFH2;1;20190122;125800;101.6700000;101.6700000;101.6700000;101.6700000;1
RU000A0ZZFH2;1;20190122;133000;101.9600000;101.9600000;101.9600000;101.9600000;1
RU000A0ZZFH2;1;20190122;133100;101.9700000;101.9800000;101.9700000;101.9800000;19
RU000A0ZZFH2;1;20190122;141400;101.9800000;101.9900000;101.9800000;101.9900000;10
RU000A0ZZFH2;1;20190122;172400;101.9900000;102.0000000;101.9900000;102.0000000;585
RU000A0ZZFH2;1;20190122;175700;102.0000000;102.0000000;102.0000000;102.0000000;20
RU000A0ZZFH2;1;20190123;100400;101.6300000;101.6300000;101.5000000;101.5000000;45
RU000A0ZZFH2;1;20190123;101400;101.9900000;101.9900000;101.9900000;101.9900000;1
RU000A0ZZFH2;1;20190123;104500;101.9900000;102.0000000;101.9900000;102.0000000;465
RU000A0ZZFH2;1;20190123;120800;101.9700000;101.9700000;101.9700000;101.9700000;3
RU000A0ZZFH2;1;20190123;123100;101.9900000;101.9900000;101.9900000;101.9900000;1
RU000A0ZZFH2;1;20190123;123400;101.9900000;101.9900000;101.9900000;101.9900000;1
RU000A0ZZFH2;1;20190123;140300;102.0000000;102.0000000;102.0000000;102.0000000;2285
RU000A0ZZFH2;1;20190123;153500;101.9800000;101.9800000;101.9800000;101.9800000;5
RU000A0ZZFH2;1;20190123;160200;101.9800000;102.0000000;101.9800000;102.0000000;7878
RU000A0ZZFH2;1;20190123;160400;102.0000000;102.0000000;102.0000000;102.0000000;200
RU000A0ZZFH2;1;20190123;160500;102.0000000;102.0000000;102.0000000;102.0000000;500
RU000A0ZZFH2;1;20190123;163700;102.0100000;102.0100000;102.0100000;102.0100000;1
RU000A0ZZFH2;1;20190123;163800;102.0000000;102.0000000;102.0000000;102.0000000;40
RU000A0ZZFH2;1;20190123;163900;102.0000000;102.0000000;102.0000000;102.0000000;18
RU000A0ZZFH2;1;20190123;170700;102.0000000;102.0000000;102.0000000;102.0000000;700
RU000A0ZZFH2;1;20190123;170800;102.0000000;102.0000000;102.0000000;102.0000000;48
RU000A0ZZFH2;1;20190123;172600;102.0000000;102.0000000;102.0000000;102.0000000;2
RU000A0ZZFH2;1;20190124;114400;101.9800000;101.9900000;101.9800000;101.9900000;11
RU000A0ZZFH2;1;20190124;114500;102.0000000;102.0000000;102.0000000;102.0000000;39
RU000A0ZZFH2;1;20190124;120500;102.0000000;102.0000000;102.0000000;102.0000000;4
