<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A100V79;0;20190926;141705;100.050000000;150
RU000A100V79;0;20190926;142008;100.050000000;10
RU000A100V79;0;20190926;142357;100.050000000;1
RU000A100V79;0;20190926;142656;100.050000000;37
RU000A100V79;0;20190926;142817;100.050000000;51
RU000A100V79;0;20190926;143046;100.050000000;1
RU000A100V79;0;20190926;143207;100.050000000;1
RU000A100V79;0;20190926;143227;100.050000000;21
RU000A100V79;0;20190926;143323;100.050000000;5
RU000A100V79;0;20190926;143346;100.050000000;27
RU000A100V79;0;20190926;143429;100.050000000;1
RU000A100V79;0;20190926;143734;100.050000000;2
RU000A100V79;0;20190926;144914;100.050000000;22
RU000A100V79;0;20190926;145208;100.050000000;30
RU000A100V79;0;20190926;145325;100.050000000;10
RU000A100V79;0;20190926;145337;100.050000000;1000
RU000A100V79;0;20190926;145747;100.050000000;20
RU000A100V79;0;20190926;150120;100.050000000;100
RU000A100V79;0;20190926;150834;100.050000000;1
RU000A100V79;0;20190926;150910;100.050000000;10
RU000A100V79;0;20190926;152324;100.050000000;300
RU000A100V79;0;20190926;152400;100.050000000;13
RU000A100V79;0;20190926;152615;100.040000000;6
RU000A100V79;0;20190926;152721;100.090000000;35
RU000A100V79;0;20190926;152842;100.090000000;20
RU000A100V79;0;20190926;154050;100.090000000;4
RU000A100V79;0;20190926;160321;100.090000000;42
RU000A100V79;0;20190926;164201;100.080000000;50
RU000A100V79;0;20190926;164201;100.080000000;50
RU000A100V79;0;20190926;164201;100.090000000;200
RU000A100V79;0;20190926;164550;100.060000000;3
RU000A100V79;0;20190926;164550;100.060000000;305
RU000A100V79;0;20190926;165206;100.060000000;60
RU000A100V79;0;20190926;165206;100.060000000;40
RU000A100V79;0;20190926;165508;100.090000000;870
RU000A100V79;0;20190926;171153;100.090000000;5
RU000A100V79;0;20190926;171740;100.090000000;10
RU000A100V79;0;20190926;171841;100.090000000;3
RU000A100V79;0;20190926;173637;100.080000000;5
RU000A100V79;0;20190926;174711;100.080000000;60
RU000A100V79;0;20190926;175244;100.080000000;1
RU000A100V79;0;20190926;181211;100.080000000;175
RU000A100V79;0;20190926;181223;100.080000000;59
RU000A100V79;0;20190926;181236;100.100000000;126
RU000A100V79;0;20190926;182706;100.100000000;10
RU000A100V79;0;20190927;100151;100.100000000;20
RU000A100V79;0;20190927;100442;100.090000000;43
RU000A100V79;0;20190927;102729;100.090000000;64
RU000A100V79;0;20190927;102741;100.090000000;2
RU000A100V79;0;20190927;103942;100.070000000;10
RU000A100V79;0;20190927;104554;100.070000000;10
RU000A100V79;0;20190927;104729;100.070000000;10
RU000A100V79;0;20190927;105138;100.070000000;30
RU000A100V79;0;20190927;110123;100.070000000;10
RU000A100V79;0;20190927;110645;100.070000000;30
RU000A100V79;0;20190927;112056;100.070000000;5
RU000A100V79;0;20190927;112311;100.070000000;3
RU000A100V79;0;20190927;112622;100.070000000;392
RU000A100V79;0;20190927;114544;100.090000000;150
RU000A100V79;0;20190927;120031;100.070000000;1
RU000A100V79;0;20190927;121201;100.090000000;1
RU000A100V79;0;20190927;121730;100.090000000;1
RU000A100V79;0;20190927;122841;100.090000000;5
RU000A100V79;0;20190927;123718;100.090000000;5
RU000A100V79;0;20190927;124605;100.090000000;88
RU000A100V79;0;20190927;125250;100.100000000;99
RU000A100V79;0;20190927;130258;100.090000000;7
RU000A100V79;0;20190927;130432;100.090000000;32
RU000A100V79;0;20190927;130722;100.090000000;261
RU000A100V79;0;20190927;130817;100.100000000;260
RU000A100V79;0;20190927;131107;100.100000000;13
RU000A100V79;0;20190927;131710;100.100000000;335
RU000A100V79;0;20190927;131754;100.100000000;2920
RU000A100V79;0;20190927;131939;100.100000000;329
RU000A100V79;0;20190927;131954;100.100000000;110
RU000A100V79;0;20190927;132403;100.090000000;100
RU000A100V79;0;20190927;132732;100.100000000;100
RU000A100V79;0;20190927;133510;100.090000000;1500
RU000A100V79;0;20190927;133510;100.100000000;500
RU000A100V79;0;20190927;135144;100.100000000;200
RU000A100V79;0;20190927;140903;100.100000000;41
RU000A100V79;0;20190927;141102;100.100000000;130
RU000A100V79;0;20190927;143932;100.080000000;1
RU000A100V79;0;20190927;143932;100.070000000;107
RU000A100V79;0;20190927;143932;100.070000000;30
RU000A100V79;0;20190927;143932;100.070000000;3
RU000A100V79;0;20190927;143932;100.070000000;2
RU000A100V79;0;20190927;143932;100.060000000;1
RU000A100V79;0;20190927;143932;100.060000000;1
RU000A100V79;0;20190927;143932;100.060000000;20
RU000A100V79;0;20190927;143932;100.060000000;40
RU000A100V79;0;20190927;143932;100.060000000;30
RU000A100V79;0;20190927;143932;100.060000000;50
RU000A100V79;0;20190927;143932;100.060000000;71
RU000A100V79;0;20190927;143932;100.060000000;150
RU000A100V79;0;20190927;143932;100.050000000;2494
RU000A100V79;0;20190927;144847;100.090000000;51
RU000A100V79;0;20190927;145554;100.090000000;10
RU000A100V79;0;20190927;150920;100.090000000;1
RU000A100V79;0;20190927;151114;100.090000000;2
RU000A100V79;0;20190927;151706;100.090000000;83
RU000A100V79;0;20190927;153909;100.080000000;17
RU000A100V79;0;20190927;154759;100.080000000;1
RU000A100V79;0;20190927;155040;100.080000000;2
RU000A100V79;0;20190927;155352;100.080000000;40
RU000A100V79;0;20190927;160043;100.080000000;1
RU000A100V79;0;20190927;160126;100.080000000;39
RU000A100V79;0;20190927;160141;100.090000000;461
RU000A100V79;0;20190927;161808;100.090000000;10
RU000A100V79;0;20190927;163611;100.090000000;10382
RU000A100V79;0;20190927;163611;100.090000000;1956
RU000A100V79;0;20190927;163723;100.090000000;20
RU000A100V79;0;20190927;164521;100.090000000;50
RU000A100V79;0;20190927;164802;100.090000000;2
RU000A100V79;0;20190927;165927;100.060000000;1
RU000A100V79;0;20190927;172905;100.090000000;11
RU000A100V79;0;20190927;173122;100.090000000;150
RU000A100V79;0;20190927;173942;100.090000000;7
RU000A100V79;0;20190927;174704;100.090000000;524
RU000A100V79;0;20190927;174704;100.090000000;8321
